beer_name,brewery_name,beer_type,beer_abv,beer_ibu,comment,venue_name,venue_city,venue_state,venue_country,venue_lat,venue_lng,rating_score,created_at,checkin_url,beer_url,brewery_url,brewery_country,brewery_city,brewery_state,flavor_profiles,purchase_venue,serving_type,checkin_id,bid,brewery_id,photo_url,global_rating_score,global_weighted_rating_score,tagged_friends,total_toasts,total_comments
"Komes Porter Bałtycki Płatki Dębowe","Browar Fortuna","Porter - Baltic",9,0,,,,,,,,4.2,"2020-02-04 17:46:09",https://untappd.com/c/862940529,https://untappd.com/beer/1755097,https://untappd.com/brewery/16498,Poland,Miłosław,"województwo wielkopolskie","strong,dark","State Line Liquors",Bottle,862940529,1755097,16498,https://untappd.s3.amazonaws.com/photos/2020_02_04/72872c06104bb45d6eb88ad8c32b5b15_raw.jpg,3.89,3.87,,2,0
"Winter's Wolves","Oliver Brewing Co.","Dark Ale",6.6,0,,,,,,,,3.75,"2020-02-04 19:04:33",https://untappd.com/c/862963354,https://untappd.com/beer/122003,https://untappd.com/brewery/10239,"United States",Baltimore,MD,dark,"State Line Liquors",Can,862963354,122003,10239,https://untappd.s3.amazonaws.com/photos/2020_02_05/5b320cf7628ff9c4d0eda690fbabb646_raw.jpg,3.67,3.67,,0,0
"Bat Boy Black Lager","Greenbrier Valley Brewing Company",Schwarzbier,5.3,22,,,,,,,,3.75,"2020-02-04 19:16:21",https://untappd.com/c/862967115,https://untappd.com/beer/2969862,https://untappd.com/brewery/146089,"United States",Maxwelton,WV,"roasty,dry,smooth","State Line Liquors",Can,862967115,2969862,146089,https://untappd.s3.amazonaws.com/photos/2020_02_05/6ea21c16b99b634ba5aadb5545124075_raw.jpg,3.71,3.71,,0,0
"Two Die For","Two Roads Brewing Company","Stout - American",7,0,,,,,,,,3.25,"2020-02-17 22:39:32",https://untappd.com/c/868190272,https://untappd.com/beer/3575653,https://untappd.com/brewery/45815,"United States",Stratford,CT,"chocolate,raspberry","State Line Liquors",Can,868190272,3575653,45815,https://untappd.s3.amazonaws.com/photos/2020_02_18/cebdafe9aa69d1ce9f0ac4f7f60ac2b9_raw.jpg,3.39,3.4,,0,0
"Baby Bob","2SP Brewing Company","Stout - American",6,50,"Quarantine beer",,,,,,,5,"2020-03-23 17:20:13",https://untappd.com/c/880730166,https://untappd.com/beer/1166659,https://untappd.com/brewery/206264,"United States",Aston,PA,"roasty,dark,coffee","Total Wine & More - Wilmington, DE",Can,880730166,1166659,206264,https://untappd.s3.amazonaws.com/photos/2020_03_23/ca22cde8774fb376bda406276cbbc41b_raw.jpg,3.71,3.7,,0,0
"Snowdrift Vanilla Porter","Jacob Leinenkugel Brewing Company","Porter - American",6,16,,,,,,,,4,"2020-03-24 17:01:54",https://untappd.com/c/880873112,https://untappd.com/beer/176974,https://untappd.com/brewery/708,"United States","Chippewa Falls",WI,"smooth,dark",,Bottle,880873112,176974,708,https://untappd.s3.amazonaws.com/photos/2020_03_24/214f11788e17ecbb8dc4ca59f1b170f4_raw.jpg,3.53,3.53,,0,0
"Brewhouse Rarities: Mint Chocolate Stout","Flying Dog Brewery","Stout - Other",5.7,30,,"Untappd at Home",,Everywhere,"United States",34.2347,-77.9482,3.5,"2020-04-04 13:22:35",https://untappd.com/c/883675212,https://untappd.com/beer/621854,https://untappd.com/brewery/540,"United States",Frederick,MD,"subtle,thin","State Line Liquors",Bottle,883675212,621854,540,https://untappd.s3.amazonaws.com/photos/2020_04_04/0bb0e02d0626ab2cbd33fe0e4167a7bd_raw.jpg,3.44,3.45,,1,0
"Stone Viking Space Probe Double IPA","Stone Brewing","IPA - Imperial / Double",8.5,80,,"Untappd at Home",,Everywhere,"United States",34.2347,-77.9482,4,"2020-04-09 17:14:42",https://untappd.com/c/885065462,https://untappd.com/beer/3202504,https://untappd.com/brewery/1204,"United States",Escondido,CA,"hoppy,juicy","State Line Liquors",Can,885065462,3202504,1204,https://untappd.s3.amazonaws.com/photos/2020_04_09/7a740170d8f6dc8ae61d7c37a2c72f67_raw.jpg,3.93,3.93,,0,0
2SPils,"2SP Brewing Company","Pilsner - Other",5,45,,"Untappd at Home",,Everywhere,"United States",34.2347,-77.9482,3.25,"2020-04-09 17:43:47",https://untappd.com/c/885076218,https://untappd.com/beer/1489362,https://untappd.com/brewery/206264,"United States",Aston,PA,"clean,light",,Can,885076218,1489362,206264,https://untappd.s3.amazonaws.com/photos/2020_04_09/ea07c598c732880d84bce6f2038de421_raw.jpeg,3.44,3.46,,0,0
"Kentucky Breakfast Stout (KBS)","Founders Brewing Co.","Stout - Imperial / Double Coffee",12,70,"A rare perfect 5.","Untappd at Home",,Everywhere,"United States",34.2347,-77.9482,5,"2020-04-15 16:57:53",https://untappd.com/c/886855070,https://untappd.com/beer/9681,https://untappd.com/brewery/549,"United States","Grand Rapids",MI,"strong,smooth,coffee",,Bottle,886855070,9681,549,https://untappd.s3.amazonaws.com/photos/2020_04_15/d9815243d9957c84f1a8f6a6c386caad_raw.jpg,4.4,4.4,,0,0
Bierwolf,"Great Lakes Brewing Company",Dunkelweizen,6.6,25,,"Untappd at Home",,Everywhere,"United States",34.2347,-77.9482,3.75,"2020-04-17 17:06:21",https://untappd.com/c/887408882,https://untappd.com/beer/3600989,https://untappd.com/brewery/3125,"United States",Cleveland,OH,,"State Line Liquors",Bottle,887408882,3600989,3125,https://untappd.s3.amazonaws.com/photos/2020_04_17/a83570ed8c96a7c4cc66dc8e57ae4c69_raw.jpg,3.65,3.65,,0,0
"Core Crusher","B. Nektar Meadery","Cider - Dry",6.8,0,,"Untappd at Home",,Everywhere,"United States",34.2347,-77.9482,4.5,"2020-05-01 16:04:14",https://untappd.com/c/891569104,https://untappd.com/beer/2966602,https://untappd.com/brewery/3344,"United States",Ferndale,MI,,"State Line Liquors",Bottle,891569104,2966602,3344,https://untappd.s3.amazonaws.com/photos/2020_05_01/4c854dadc254f0c143191605ee62efba_raw.jpg,3.46,3.49,,0,0
"Ein Stein","Baxter Brewing Co.","Lager - Helles",4.9,0,,"Untappd at Home",,Everywhere,"United States",34.2347,-77.9482,3.5,"2020-05-02 11:17:38",https://untappd.com/c/891896591,https://untappd.com/beer/2309908,https://untappd.com/brewery/1393,"United States",Lewiston,ME,"malty,smooth",,Can,891896591,2309908,1393,https://untappd.s3.amazonaws.com/photos/2020_05_02/5a965df13b9ea2f0f96546e75c883b4a_raw.jpg,3.39,3.4,,0,0
"Fractal Waimea/Citra","Equilibrium Brewery","IPA - American",6.8,0,,"Untappd at Home",,Everywhere,"United States",34.2347,-77.9482,4.75,"2020-05-02 16:05:01",https://untappd.com/c/892066507,https://untappd.com/beer/3751516,https://untappd.com/brewery/198789,"United States",Middletown,NY,"light,hoppy,citrus",,Bottle,892066507,3751516,198789,https://untappd.s3.amazonaws.com/photos/2020_05_02/1c436645af2fa839061a4d8bb481e499_raw.jpg,4.29,4.16,,0,0
"Nitro Cold Brew Cream Ale","New Belgium Brewing Company","Cream Ale",5,13,,"Untappd at Home",,Everywhere,"United States",34.2347,-77.9482,3.5,"2020-05-02 16:14:23",https://untappd.com/c/892074429,https://untappd.com/beer/3510845,https://untappd.com/brewery/905,"United States","Fort Collins",CO,"creamy,coffee","State Line Liquors",Can,892074429,3510845,905,https://untappd.s3.amazonaws.com/photos/2020_05_02/a560ab02bb5f149657e3725dd6b04f72_raw.jpg,3.43,3.44,,0,0
"For Every Action There Is A Reaction","Equilibrium Brewery","IPA - Triple",10,0,,"Untappd at Home",,Everywhere,"United States",34.2347,-77.9482,4,"2020-05-09 17:33:06",https://untappd.com/c/894303757,https://untappd.com/beer/3752959,https://untappd.com/brewery/198789,"United States",Middletown,NY,"bright,smooth,resinous",,,894303757,3752959,198789,https://untappd.s3.amazonaws.com/photos/2020_05_09/e75bb80e9ae291f428f77cfc1642d41e_raw.jpg,4.21,4.14,,0,0
"Future You Hates You [Cushwa Brewing Collaboration] (Ghost 825)","Adroit Theory","Stout - Russian Imperial",13.5,60,,"Untappd at Home",,Everywhere,"United States",34.2347,-77.9482,5,"2020-05-09 17:34:29",https://untappd.com/c/894304792,https://untappd.com/beer/3667059,https://untappd.com/brewery/33686,"United States",Purcellville,VA,"earthy,coffee",,Can,894304792,3667059,33686,https://untappd.s3.amazonaws.com/photos/2020_05_09/5478715329a10ad20a4c94c488436202_raw.jpg,4.12,4.06,,0,0
"Moosehead Lager","Moosehead Breweries Limited","Lager - American",5,13,,,,,,,,3.3,"2020-05-12 18:49:10",https://untappd.com/c/1051911973,https://untappd.com/beer/5440,https://untappd.com/brewery/886,Canada,"Saint John",NB,,,Can,1051911973,5440,886,,3.13,3.14,,0,0
"Java Latte","Victory Brewing Company","Stout - Coffee",8.2,30,,"Untappd at Home",,Everywhere,"United States",34.2347,-77.9482,4.25,"2020-05-13 17:18:17",https://untappd.com/c/895236671,https://untappd.com/beer/2952166,https://untappd.com/brewery/1326,"United States",Downingtown,PA,coffee,"State Line Liquors",Can,895236671,2952166,1326,https://untappd.s3.amazonaws.com/photos/2020_05_13/cc990683aa35ccbd3a6cd9d6ca5beb79_raw.jpg,3.83,3.82,,0,0
"On Point","Big Oyster Brewery","Stout - Milk / Sweet",7,0,,"Untappd at Home",,Everywhere,"United States",34.2347,-77.9482,4.25,"2020-05-26 21:50:00",https://untappd.com/c/899878218,https://untappd.com/beer/1283193,https://untappd.com/brewery/203902,"United States",Lewes,DE,"roasty,coffee",,Can,899878218,1283193,203902,https://untappd.s3.amazonaws.com/photos/2020_05_27/7717868620cb0534c63917f9848d750a_raw.jpg,3.9,3.88,,0,0
"Liberty Bell Ringer DIPA","Victory Brewing Company","IPA - Imperial / Double",8.7,76,,"Untappd at Home",,Everywhere,"United States",34.2347,-77.9482,3.5,"2020-05-28 19:56:45",https://untappd.com/c/900291641,https://untappd.com/beer/3242584,https://untappd.com/brewery/1326,"United States",Downingtown,PA,"smooth,hoppy,juicy","Costco Liquors",Can,900291641,3242584,1326,https://untappd.s3.amazonaws.com/photos/2020_05_28/421b59f635d2f251bd3105826f7a7750_raw.jpg,3.83,3.83,,0,0
"Dino S'mores","Off Color Brewing","Stout - Russian Imperial",10.5,40,,"Untappd at Home",,Everywhere,"United States",34.2347,-77.9482,4.75,"2020-06-07 18:03:51",https://untappd.com/c/904079966,https://untappd.com/beer/570436,https://untappd.com/brewery/46709,"United States",Chicago,IL,"sweet,dark","State Line Liquors",Can,904079966,570436,46709,https://untappd.s3.amazonaws.com/photos/2020_06_07/95ee6f1ffd216161e90a6d1d0251e9b8_raw.jpg,4.02,4.02,,0,0
"Blood Eagle","Nightmare Brewing Company","Sour - Fruited",7.5,0,"Holy shit","Untappd at Home",,Everywhere,"United States",34.2347,-77.9482,5,"2020-06-11 21:40:56",https://untappd.com/c/905076517,https://untappd.com/beer/3623204,https://untappd.com/brewery/412462,"United States",Farmingdale,NY,"sour,tart,crisp","State Line Liquors",Can,905076517,3623204,412462,https://untappd.s3.amazonaws.com/photos/2020_06_12/c2afed9e4f080286542a34696eae9802_raw.jpg,4.11,4.09,,0,0
"Double Dry Hopped Space Dream","Other Half Brewing Co.","IPA - American",6,0,,,,,,,,4.25,"2020-06-19 18:45:40",https://untappd.com/c/908084280,https://untappd.com/beer/2536765,https://untappd.com/brewery/94785,"United States",Brooklyn,NY,juicy,"State Line Liquors",Can,908084280,2536765,94785,https://untappd.s3.amazonaws.com/photos/2020_06_19/812b1dd2f12aaaffeb46525fed6f5af5_raw.jpg,4.24,4.23,,0,0
"Paloma Gose","Cigar City Brewing","Sour - Fruited Gose",4.2,5,,"Untappd at Home",,Everywhere,"United States",34.2347,-77.9482,3.5,"2020-06-20 22:24:02",https://untappd.com/c/908873699,https://untappd.com/beer/3546419,https://untappd.com/brewery/379,"United States",Tampa,FL,"grapefruity,sour","State Line Liquors",Can,908873699,3546419,379,https://untappd.s3.amazonaws.com/photos/2020_06_21/118b77bc6c364a30d102ad3611d75421_raw.jpg,3.63,3.63,,0,0
Circadian,"2SP Brewing Company","IPA - New England",6.5,0,,"Untappd at Home",,Everywhere,"United States",34.2347,-77.9482,4.25,"2020-06-20 22:52:38",https://untappd.com/c/908885740,https://untappd.com/beer/2933003,https://untappd.com/brewery/206264,"United States",Aston,PA,"citrusy,hoppy","State Line Liquors",Can,908885740,2933003,206264,https://untappd.s3.amazonaws.com/photos/2020_06_21/cab929539e9228b1fa92e647003e40fb_raw.jpg,3.77,3.76,,0,0
"Fractal Mosaic/Amarillo","Equilibrium Brewery","IPA - American",6.8,0,,"Untappd at Home",,Everywhere,"United States",34.2347,-77.9482,4.25,"2020-06-20 22:55:18",https://untappd.com/c/908886749,https://untappd.com/beer/3809862,https://untappd.com/brewery/198789,"United States",Middletown,NY,"fruity,citrus","State Line Liquors",Can,908886749,3809862,198789,https://untappd.s3.amazonaws.com/photos/2020_06_21/ffd6afcf481b1bc2ca4e997dbb64c96f_raw.jpg,4.17,4.1,,0,0
"The Russian","2SP Brewing Company","Stout - Russian Imperial",9,50,,"Untappd at Home",,Everywhere,"United States",34.2347,-77.9482,4.5,"2020-06-20 22:56:34",https://untappd.com/c/908887220,https://untappd.com/beer/1183407,https://untappd.com/brewery/206264,"United States",Aston,PA,"smooth,dark","State Line Liquors",Can,908887220,1183407,206264,https://untappd.s3.amazonaws.com/photos/2020_06_21/272a5183e925b2cac62e588c0360a1f5_raw.jpg,4.03,4.02,,0,0
"BMORE HAZY","Oliver Brewing Co.","IPA - Imperial / Double New England",8,0,,"Untappd at Home",,Everywhere,"United States",34.2347,-77.9482,3.25,"2020-06-21 12:54:34",https://untappd.com/c/909036255,https://untappd.com/beer/3472449,https://untappd.com/brewery/10239,"United States",Baltimore,MD,Hazy,,Can,909036255,3472449,10239,https://untappd.s3.amazonaws.com/photos/2020_06_21/790c2f215833bc80191938921ac91b90_raw.jpg,3.95,3.93,,0,0
"Horse Tongue Wheat","Anderson Valley Brewing Company","American Wild Ale",5.4,0,,"Untappd at Home",,Everywhere,"United States",34.2347,-77.9482,3.75,"2020-06-30 19:18:17",https://untappd.com/c/912337910,https://untappd.com/beer/18853,https://untappd.com/brewery/3880,"United States",Boonville,CA,"sour,tart","State Line Liquors",Bottle,912337910,18853,3880,https://untappd.s3.amazonaws.com/photos/2020_06_30/f52db3b406ff00a253a81f3fbff17fe9_raw.jpg,3.75,3.75,,0,0
"Double Mocha Affogato","Stillwater Artisanal","Stout - Coffee",6.5,0,"Normally a huge fan of both Oliver and Stillwater, but this is way too sweet.","Untappd at Home",,Everywhere,"United States",34.2347,-77.9482,3.25,"2020-07-04 15:33:27",https://untappd.com/c/913969633,https://untappd.com/beer/3340365,https://untappd.com/brewery/1203,"United States",Brooklyn,NY,sweet,"State Line Liquors",Can,913969633,3340365,1203,https://untappd.s3.amazonaws.com/photos/2020_07_04/98050cc24e9b3b92d1e3e7eebd1c7d91_raw.jpg,3.65,3.66,,0,0
"Voodoo Ranger American Haze","New Belgium Brewing Company","IPA - New England",5,30,,"Untappd at Home",,Everywhere,"United States",34.2347,-77.9482,3.75,"2020-07-04 17:15:04",https://untappd.com/c/914081493,https://untappd.com/beer/3564053,https://untappd.com/brewery/905,"United States","Fort Collins",CO,Hazy,"State Line Liquors",Can,914081493,3564053,905,https://untappd.s3.amazonaws.com/photos/2020_07_04/4efdd8aa4122b2b7ba28282f053b4a75_raw.jpg,3.66,3.66,,0,0
"Birds of Paradise","Graft Cider","Cider - Dry",6.9,0,,"Untappd at Home",,Everywhere,"United States",34.2347,-77.9482,3.75,"2020-07-07 17:31:48",https://untappd.com/c/915083952,https://untappd.com/beer/3641132,https://untappd.com/brewery/304653,"United States",Newburgh,NY,"light,ginger","State Line Liquors",Can,915083952,3641132,304653,https://untappd.s3.amazonaws.com/photos/2020_07_07/c6f5ae0236786de0c62a7a5f58fc6c3f_raw.jpg,3.68,3.68,,0,0
"Salted Lime Sour","Black Flag Brewing Company","Sour - Fruited Gose",4.8,10,,"Untappd at Home",,Everywhere,"United States",34.2347,-77.9482,4,"2020-07-09 18:56:01",https://untappd.com/c/915674888,https://untappd.com/beer/3737729,https://untappd.com/brewery/285639,"United States",Columbia,MD,"tart,salty,Lime","State Line Liquors",Can,915674888,3737729,285639,https://untappd.s3.amazonaws.com/photos/2020_07_09/c7b442ad23c958f36187fa1c1cb720ec_raw.jpg,3.86,3.82,,1,0
Commonwealth,"ANXO Cider","Cider - Dry",6.9,0,,"Untappd at Home",,Everywhere,"United States",34.2347,-77.9482,3.75,"2020-07-11 16:38:37",https://untappd.com/c/916674853,https://untappd.com/beer/2783726,https://untappd.com/brewery/296503,"United States",Washington,DC,"dry,apple","State Line Liquors",Can,916674853,2783726,296503,https://untappd.s3.amazonaws.com/photos/2020_07_11/606ebc8c08d91753feb76424903ee32f_raw.jpg,3.67,3.68,,0,0
"Gimme' Some Mo'","Pariah Brewing Company","Pale Ale - American",5.4,35,,"Untappd at Home",,Everywhere,"United States",34.2347,-77.9482,4.25,"2020-07-12 19:19:40",https://untappd.com/c/917311428,https://untappd.com/beer/3768317,https://untappd.com/brewery/143463,"United States","San Diego",CA,"tropical,hoppy",,,917311428,3768317,143463,https://untappd.s3.amazonaws.com/photos/2020_07_12/1f17edb01d72d60f460cded99a183ea8_raw.jpg,3.98,3.92,,0,0
"The End","2SP Brewing Company","IPA - Imperial / Double New England",9,0,,,,,,,,4.25,"2020-07-12 20:15:33",https://untappd.com/c/917333180,https://untappd.com/beer/2686774,https://untappd.com/brewery/206264,"United States",Aston,PA,juicy,,Can,917333180,2686774,206264,https://untappd.s3.amazonaws.com/photos/2020_07_13/0b9954bb9732f66f476baa6065850391_raw.jpg,4.04,4.02,"Daniel Lacombe",0,0
"Birra Di Levante","Levante Brewing Company","Pilsner - Other",5,32,,"Untappd at Home",,Everywhere,"United States",34.2347,-77.9482,3.5,"2020-07-12 21:11:33",https://untappd.com/c/917352131,https://untappd.com/beer/1993533,https://untappd.com/brewery/16738,"United States","West Chester",PA,"clean,light",,Can,917352131,1993533,16738,https://untappd.s3.amazonaws.com/photos/2020_07_13/3f4f412a09476f34073e38beebc0113c_raw.jpg,3.7,3.7,"Daniel Lacombe",0,0
"Farm Flor","Graft Cider","Cider - Traditional",6.9,0,,,,,,,,3.75,"2020-07-15 18:34:30",https://untappd.com/c/918080052,https://untappd.com/beer/1794983,https://untappd.com/brewery/304653,"United States",Newburgh,NY,tart,"State Line Liquors",Can,918080052,1794983,304653,https://untappd.s3.amazonaws.com/photos/2020_07_15/110b9e1f2e8e1770fa6431d0d8635e4d_raw.jpg,3.67,3.67,,0,0
"Basil Lemongrass","Charm City Meadworks","Mead - Other",6.9,0,,"Untappd at Home",,Everywhere,"United States",34.2347,-77.9482,3.25,"2020-07-15 19:08:43",https://untappd.com/c/918092943,https://untappd.com/beer/1057211,https://untappd.com/brewery/141185,"United States",Baltimore,MD,"herbal,light","State Line Liquors",Can,918092943,1057211,141185,https://untappd.s3.amazonaws.com/photos/2020_07_15/2ca97caeb5d791ce542788dc285b36b9_raw.jpg,3.27,3.29,,0,0
"Nitro Raspberry Vanilla Porter","Breckenridge Brewery","Porter - Other",5.4,16,,"Untappd at Home",,Everywhere,"United States",34.2347,-77.9482,3.5,"2020-07-16 17:57:09",https://untappd.com/c/918388879,https://untappd.com/beer/3690705,https://untappd.com/brewery/236,"United States",Littleton,CO,"smooth,raspberry","State Line Liquors",Can,918388879,3690705,236,https://untappd.s3.amazonaws.com/photos/2020_07_16/f8484819529a44e0c98df7aa240e6764_raw.jpg,3.52,3.55,,0,0
"Hazy At Heart","Blue Earl Brewing Co.","IPA - Session / India Session Ale",5,20,,"Untappd at Home",,Everywhere,"United States",34.2347,-77.9482,4,"2020-07-16 18:54:32",https://untappd.com/c/918414493,https://untappd.com/beer/3048183,https://untappd.com/brewery/202868,"United States",Smyrna,DE,hoppy,"State Line Liquors",Can,918414493,3048183,202868,https://untappd.s3.amazonaws.com/photos/2020_07_16/b297e31c07f3b7b566b4f2cc12459cb8_raw.jpg,3.72,3.72,,0,0
"Mind Haze","Firestone Walker Brewing Company","IPA - New England",6.2,40,,"Untappd at Home",,Everywhere,"United States",34.2347,-77.9482,3.75,"2020-07-18 18:14:30",https://untappd.com/c/919535397,https://untappd.com/beer/2916237,https://untappd.com/brewery/524,"United States","Paso Robles",CA,Hazy,"State Line Liquors",Can,919535397,2916237,524,https://untappd.s3.amazonaws.com/photos/2020_07_18/003aa9a8186fbdc21383862cffc74364_raw.jpg,3.78,3.78,,0,0
"Fresh Cut","Peak Organic Brewing Company","Pilsner - Other",4.6,38,,"Untappd at Home",,Everywhere,"United States",34.2347,-77.9482,3.5,"2020-07-22 18:44:31",https://untappd.com/c/920912331,https://untappd.com/beer/436803,https://untappd.com/brewery/1815,"United States",Portland,ME,"light,hoppy",,Can,920912331,436803,1815,https://untappd.s3.amazonaws.com/photos/2020_07_22/db1ed6a1407547b6e144c7957a0a990f_raw.jpg,3.54,3.54,,0,0
"Peanut Butter Milk Stout","Left Hand Brewing Company","Stout - Milk / Sweet",6.2,25,,"Untappd at Home",,Everywhere,"United States",34.2347,-77.9482,3.75,"2020-08-02 20:28:26",https://untappd.com/c/925812611,https://untappd.com/beer/3159839,https://untappd.com/brewery/779,"United States",Longmont,CO,"Peanut Butter","State Line Liquors",Can,925812611,3159839,779,https://untappd.s3.amazonaws.com/photos/2020_08_03/342bbd8face19de5502f6aa920787539_raw.jpg,3.85,3.85,,0,0
"Berry Jammer","Sixpoint Brewery","Sour - Fruited Gose",4,0,,"Untappd at Home",,Everywhere,"United States",34.2347,-77.9482,2.75,"2020-08-06 20:02:09",https://untappd.com/c/926980674,https://untappd.com/beer/3174092,https://untappd.com/brewery/1149,"United States",Brooklyn,NY,"tart,Berries","State Line Liquors",Can,926980674,3174092,1149,https://untappd.s3.amazonaws.com/photos/2020_08_07/d22a6aeb7c8d6767fd2716020a3125e1_raw.jpg,3.64,3.64,,0,0
Philthy,"Yards Brewing Co.","IPA - New England",6.5,0,,"Untappd at Home",,Everywhere,"United States",34.2347,-77.9482,3.75,"2020-08-08 17:46:55",https://untappd.com/c/928090376,https://untappd.com/beer/3730984,https://untappd.com/brewery/1383,"United States",Philadelphia,PA,"citrusy,juicy,Hazy","State Line Liquors",Can,928090376,3730984,1383,https://untappd.s3.amazonaws.com/photos/2020_08_08/8ec5d95835db96f7c4f90f5a54101ce8_raw.jpg,3.66,3.66,,0,0
Summerfest,"Sierra Nevada Brewing Co.","Pilsner - Czech",5,28,,,,,,,,2.75,"2020-08-08 19:07:53",https://untappd.com/c/928156411,https://untappd.com/beer/156196,https://untappd.com/brewery/1142,"United States",Chico,CA,"clean,light","State Line Liquors",Can,928156411,156196,1142,https://untappd.s3.amazonaws.com/photos/2020_08_08/8bb4d5f01f1d725b0200a6e9aeaed439_raw.jpg,3.47,3.47,,0,0
"6 Hop IPA","Rogue Ales","IPA - American",6.66,87,,"Untappd at Home",,Everywhere,"United States",34.2347,-77.9482,3.75,"2020-08-09 19:14:08",https://untappd.com/c/928664918,https://untappd.com/beer/1130129,https://untappd.com/brewery/4565,"United States",Newport,OR,hoppy,"State Line Liquors",Can,928664918,1130129,4565,https://untappd.s3.amazonaws.com/photos/2020_08_09/ba58c6e0182fd3d11b28ea2caa0d9c90_raw.jpg,3.72,3.72,,0,0
"Regular Beer.","DuClaw Brewing Company","Lager - American",4.9,13,,"Untappd at Home",,Everywhere,"United States",34.2347,-77.9482,3.5,"2020-08-09 19:45:16",https://untappd.com/c/928677809,https://untappd.com/beer/3335886,https://untappd.com/brewery/4921,"United States",Baltimore,MD,"light,crisp,crushable","State Line Liquors",Can,928677809,3335886,4921,https://untappd.s3.amazonaws.com/photos/2020_08_09/3a83ac8f94b4130b08929c0b313168e3_raw.jpg,3.41,3.42,,0,0
"Pony Boi","2SP Brewing Company","Lager - American Light",4,0,,"Untappd at Home",,Everywhere,"United States",34.2347,-77.9482,3.75,"2020-08-14 21:37:41",https://untappd.com/c/930373911,https://untappd.com/beer/3162294,https://untappd.com/brewery/206264,"United States",Aston,PA,"clean,light,crisp","Total Wine & More - Wilmington, DE",Can,930373911,3162294,206264,https://untappd.s3.amazonaws.com/photos/2020_08_15/fd5e07f58fe89adf825c67bea0af884d_raw.jpg,3.49,3.52,,1,0
"Invisible Art (Ghost 875)","Adroit Theory","IPA - Imperial / Double Black",10.1,100,,"Untappd at Home",,Everywhere,"United States",34.2347,-77.9482,4.5,"2020-08-23 19:13:10",https://untappd.com/c/934207542,https://untappd.com/beer/3846267,https://untappd.com/brewery/33686,"United States",Purcellville,VA,"roasty,dark","State Line Liquors",Can,934207542,3846267,33686,https://untappd.s3.amazonaws.com/photos/2020_08_23/52fb69e3bf1ddd385afa4532e8f22d1c_raw.jpg,3.91,3.88,,0,0
"Don't Go In There! That's A Spook House!","Pariah Brewing Company","IPA - Imperial / Double New England",8.1,38,,"Untappd at Home",,Everywhere,"United States",34.2347,-77.9482,4.25,"2020-09-06 22:30:23",https://untappd.com/c/939696965,https://untappd.com/beer/3874676,https://untappd.com/brewery/143463,"United States","San Diego",CA,,,Can,939696965,3874676,143463,https://untappd.s3.amazonaws.com/photos/2020_09_07/78b56a25ce69bc67b61aebe8a4c6afda_raw.jpg,4.06,3.96,,0,0
"Dank Drank","Pariah Brewing Company","IPA - American",7,55,,,,,,,,4,"2020-09-06 22:31:52",https://untappd.com/c/939697488,https://untappd.com/beer/3239056,https://untappd.com/brewery/143463,"United States","San Diego",CA,"hoppy,Dank",,Can,939697488,3239056,143463,https://untappd.s3.amazonaws.com/photos/2020_09_07/6eea0f89d55b0eb409b0478ef91f4f5a_raw.jpg,3.91,3.88,,0,0
"Wandering Into the Fog (Galaxy)","Abomination Brewing Company","IPA - Imperial / Double New England",8.6,12,,,,,,,,4.5,"2020-09-07 17:47:49",https://untappd.com/c/939919897,https://untappd.com/beer/3110792,https://untappd.com/brewery/117272,"United States","North Haven",CT,"hoppy,dry-hop,citrus","State Line Liquors",Can,939919897,3110792,117272,https://untappd.s3.amazonaws.com/photos/2020_09_07/3c38e8ae741f663498894cb56af0e695_raw.jpg,4.2,4.19,"Daniel Lacombe",0,0
"Soursop Sour","Caboose Brewing Company","Sour - Fruited",6.5,0,,,,,,,,4,"2020-09-14 17:24:12",https://untappd.com/c/942520876,https://untappd.com/beer/3879881,https://untappd.com/brewery/144125,"United States",Vienna,VA,"sour,tart",,Can,942520876,3879881,144125,https://untappd.s3.amazonaws.com/photos/2020_09_14/aaec48c1c08709709939ffc78284c100_raw.jpg,3.86,3.76,,0,0
"Vienna Lager","Devils Backbone Brewing Company","Lager - Vienna",5.2,18,,"AJ's On The Creek",Chincoteague,VA,"United States",37.9298,-75.3581,3.5,"2020-09-15 19:58:10",https://untappd.com/c/942775690,https://untappd.com/beer/18974,https://untappd.com/brewery/4939,"United States",Roseland,VA,"malty,smooth",,Draft,942775690,18974,4939,https://untappd.s3.amazonaws.com/photos/2020_09_15/f9e9c2ac108ab323dceab177619f3742_raw.jpg,3.62,3.62,,0,0
"Paulaner Münchner Hell / Münchner Lager / Original Munich Lager","Paulaner Brauerei","Lager - Helles",4.9,20,,,,,,,,4,"2020-09-16 19:15:15",https://untappd.com/c/942996663,https://untappd.com/beer/3235,https://untappd.com/brewery/972,Germany,Munich,Bayern,"malty,smooth",,Bottle,942996663,3235,972,https://untappd.s3.amazonaws.com/photos/2020_09_16/ca2c7d5722847514ab36cf249dca26ee_raw.jpg,3.44,3.44,,0,0
